Similitud de la palabra "maquinaria"

Raw_Frequency              | Relative_Frequency         | Sublineal                  | IDF_BM25                   | 
caer                : 0.000| busqué              : 0.000| cancelar            : 0.000| caer                : 0.000| 
calendario          : 0.000| bárbaro             : 0.000| canciller           : 0.000| calendario          : 0.000| 
calidad             : 0.000| básico              : 0.000| candidato           : 0.000| calidad             : 0.000| 
calificar           : 0.000| búsqueda            : 0.000| candidatura         : 0.000| calificar           : 0.000| 
calle               : 0.000| caber               : 0.000| capacidad           : 0.000| calle               : 0.000| 
calles              : 0.000| cabo                : 0.000| capital             : 0.000| calles              : 0.000| 
camacho             : 0.000| cada                : 0.000| capitalino          : 0.000| cambiar             : 0.000| 
cambiar             : 0.000| cadena              : 0.000| cara                : 0.000| cambiaria           : 0.000| 
cambiaria           : 0.000| caer                : 0.000| caracterizar        : 0.000| camino              : 0.000| 
camdessus           : 0.000| calendario          : 0.000| característica      : 0.000| campaña             : 0.000| 
camino              : 0.000| calidad             : 0.000| carencia            : 0.000| campo               : 0.000| 
campaña             : 0.000| calificar           : 0.000| cargar              : 0.000| canadiense          : 0.000| 
campo               : 0.000| calle               : 0.000| cargo               : 0.000| canadá              : 0.000| 
canadiense          : 0.000| calles              : 0.000| cariz               : 0.000| canal               : 0.000| 
canal               : 0.000| cambiar             : 0.000| carne               : 0.000| cancelar            : 0.000| 
cancelar            : 0.000| cambiaria           : 0.000| carta               : 0.000| canciller           : 0.000| 
canciller           : 0.000| camdessus           : 0.000| casa                : 0.000| candidato           : 0.000| 
candidato           : 0.000| camino              : 0.000| casi                : 0.000| candidatura         : 0.000| 
candidatura         : 0.000| campaña             : 0.000| casilla             : 0.000| capacidad           : 0.000| 
capacidad           : 0.000| campo               : 0.000| caso                : 0.000| capital             : 0.000| 
capital             : 0.000| canadiense          : 0.000| castro              : 0.000| capitalino          : 0.000| 
capitalino          : 0.000| canadá              : 0.000| catapléjica         : 0.000| cara                : 0.000| 
cara                : 0.000| canal               : 0.000| caudal              : 0.000| caracterizar        : 0.000| 
caracterizar        : 0.000| cancelar            : 0.000| causa               : 0.000| característica      : 0.000| 
característica      : 0.000| canciller           : 0.000| causar              : 0.000| carencia            : 0.000| 
carecer             : 0.000| candidato           : 0.000| caída               : 0.000| cargar              : 0.000| 
carencia            : 0.000| candidatura         : 0.000| cch                 : 0.000| cargo               : 0.000| 
cargar              : 0.000| capacidad           : 0.000| ceder               : 0.000| cariz               : 0.000| 
cargo               : 0.000| capital             : 0.000| celebración         : 0.000| carlos              : 0.000| 
cariz               : 0.000| capitalino          : 0.000| celebrante          : 0.000| carne               : 0.000| 
carta               : 0.000| cara                : 0.000| celebrar            : 0.000| carta               : 0.000| 
carvajal            : 0.000| característica      : 0.000| celular             : 0.000| carvajal            : 0.000| 
casa                : 0.000| carecer             : 0.000| cen                 : 0.000| casa                : 0.000| 
casi                : 0.000| carencia            : 0.000| centavo             : 0.000| casi                : 0.000| 
casilla             : 0.000| cargar              : 0.000| centenar            : 0.000| casilla             : 0.000| 
caso                : 0.000| cargo               : 0.000| central             : 0.000| caso                : 0.000| 
castro              : 0.000| cariz               : 0.000| cero                : 0.000| castigar            : 0.000| 
catapléjica         : 0.000| carlos              : 0.000| cerrado             : 0.000| castro              : 0.000| 
caudal              : 0.000| carta               : 0.000| cerrar              : 0.000| catapléjica         : 0.000| 
causa               : 0.000| carvajal            : 0.000| certificación       : 0.000| caudal              : 0.000| 
causar              : 0.000| casa                : 0.000| cevallos            : 0.000| causa               : 0.000| 
caída               : 0.000| casi                : 0.000| cgh                 : 0.000| causar              : 0.000| 
cch                 : 0.000| casilla             : 0.000| cheque              : 0.000| caída               : 0.000| 
ceder               : 0.000| caso                : 0.000| chiapas             : 0.000| cañón               : 0.000| 
celebrante          : 0.000| castigar            : 0.000| chicago             : 0.000| cch                 : 0.000| 
celebrar            : 0.000| castro              : 0.000| chihuahua           : 0.000| ceder               : 0.000| 
celular             : 0.000| catapléjica         : 0.000| chile               : 0.000| celebrante          : 0.000| 
cen                 : 0.000| caudal              : 0.000| chispa              : 0.000| celebrar            : 0.000| 
centavo             : 0.000| causa               : 0.000| chiste              : 0.000| celular             : 0.000| 
centenar            : 0.000| causar              : 0.000| chomsky             : 0.000| cen                 : 0.000| 
central             : 0.000| caída               : 0.000| ciencia             : 0.000| centavo             : 0.000| 
ceremonia           : 0.000| cch                 : 0.000| ciento              : 0.000| centenar            : 0.000| 
cero                : 0.000| ceder               : 0.000| científico          : 0.000| central             : 0.000| 
cerrado             : 0.000| celebrante          : 0.000| cierre              : 0.000| ceremonia           : 0.000| 
cerrar              : 0.000| celebrar            : 0.000| ciertamente         : 0.000| cero                : 0.000| 
certificación       : 0.000| celular             : 0.000| cierto              : 0.000| cerrado             : 0.000| 
cevallos            : 0.000| cen                 : 0.000| cifra               : 0.000| cerrar              : 0.000| 
cgh                 : 0.000| centavo             : 0.000| cinco               : 0.000| certificación       : 0.000| 
chiapas             : 0.000| centenar            : 0.000| circunstancia       : 0.000| cevallos            : 0.000| 
chicago             : 0.000| central             : 0.000| ciudad              : 0.000| cgh                 : 0.000| 
